max_v_up,mean_v_up,min_v_up,max_v_dn,mean_v_dn,min_v_dn,max_v_dup,mean_v_dup,min_v_dup,max_v_ddn,mean_v_ddn,min_v_ddn,max_v_aup,mean_v_aup,min_v_aup,max_v_adn,mean_v_adn,min_v_adn,max_i_up,mean_i_up,min_i_up,max_i_dn,mean_i_dn,min_i_dn,max_i_dup,mean_i_dup,min_i_dup,max_i_ddn,mean_i_ddn,min_i_ddn,max_i_aup,mean_i_aup,min_i_aup,max_i_adn,mean_i_adn,min_i_adn,max_r_up,mean_r_up,min_r_up,max_r_dn,mean_r_dn,min_r_dn,max_r_dup,mean_r_dup,min_r_dup,max_r_ddn,mean_r_ddn,min_r_ddn,max_r_aup,mean_r_aup,min_r_aup,max_r_adn,mean_r_adn,min_r_adn,f_name,line_index,freq_index,RF
0.003800155,0.001466856,0.000701595,0.006771985,0.001273174,0.000300874,0.002550837,0.001278074,0.000849861,0.008441767,0.001466353,0,0.162421658,0.030493707,0.010002397,0.162421658,0.030493707,0.010002397,0.080886917,0.042125395,0.014011417,0.151298083,0.044042866,0.005354417,0.10615,0.047247391,0,0.19987,0.05650087,0,3.613400167,1.214162025,0.13790825,3.613400167,1.214162025,0.13790825,0.011904917,0.00633121,0.003668667,0.010915083,0.005552703,0.002849083,0.01048,0.004448696,0.00241,0.01447,0.009506957,0.00606,0.206285833,0.115593743,0.060628333,0.206285833,0.115593743,0.060628333,m=2_day=21_h=16_mins=11.pickle,4470,1658,1
0.005126688,0.001460591,0.000190766,0.004306378,0.001595468,0.000308434,0.006985468,0.001976875,0.00027062,0.002825291,0.00134831,0.00029953,0.165326072,0.044629774,0.006504555,0.165326072,0.044629774,0.006504555,0.053263,0.028333341,0.010488917,0.12296825,0.041227964,0.01274625,0.05208,0.023143913,0,0.114,0.050493043,0.01413,1.7225895,0.85916875,0.278796333,1.7225895,0.85916875,0.278796333,0.040137833,0.023700623,0.01209125,0.021225833,0.013076768,0.007938,0.03723,0.026495217,0.01289,0.02284,0.013449565,0.00793,0.290397,0.214628159,0.14326175,0.290397,0.214628159,0.14326175,m=2_day=21_h=16_mins=8.pickle,3515,3540,0
,,,,,,0.001016617,0.000302824,0,0.001289682,0.000505246,0,0.015715122,0.006562266,0,0.015715122,0.006562266,0,0.065989,0.030243489,0.004278833,0.089923167,0.03043912,0.004830917,0.09609,0.026072174,0,0.12962,0.040243043,0.00549,2.594145667,0.907138554,0.10202,2.594145667,0.907138554,0.10202,,,,,,,0.01626,0.00911087,0,0.0134,0.007088261,0,0.201547667,0.125935377,0,0.201547667,0.125935377,0,m=2_day=21_h=19_mins=36.pickle,3449,5123,0
0.001934748,0.000722,0.000204431,0.005956526,0.001446562,0.000133678,0.000929581,0.000549726,0.000116877,0.006924732,0.001654319,0.000208709,0.110509257,0.027195678,0.003736527,0.110509257,0.027195678,0.003736527,0.108121583,0.040542083,0.005850917,0.074261583,0.033252699,0.007829083,0.1143,0.028763043,0,0.09941,0.028819565,0,2.374651333,1.036046167,0.154756833,2.374651333,1.036046167,0.154756833,0.013183417,0.005828768,0.002776333,0.008604417,0.005232101,0.003566083,0.0106,0.006123913,0.00336,0.01014,0.006819565,0.00388,0.157642583,0.093114598,0.059142667,0.157642583,0.093114598,0.059142667,m=2_day=21_h=1_mins=20.pickle,4662,1313,0
0.006393448,0.001277617,0.000507557,0.004309244,0.001454141,0.000552535,0.008075583,0.00155432,0.000574818,0.002975679,0.001172132,0.000419049,0.16918153,0.032497719,0.010848605,0.16918153,0.032497719,0.010848605,0.138468917,0.047505819,0.004755333,0.102003833,0.049489399,0.005674667,0.18563,0.059396522,0.00535,0.16485,0.055953913,0.00638,3.673129667,1.558251341,0.106655333,3.673129667,1.558251341,0.106655333,0.01052725,0.005038736,0.00279825,0.01235275,0.005929525,0.00354725,0.01066,0.005187391,0.00221,0.01315,0.007061739,0.00471,0.2007375,0.099053464,0.065663333,0.2007375,0.099053464,0.065663333,m=2_day=21_h=20_mins=25.pickle,3934,1148,0
0.004671406,0.000725188,0.000197452,0.005388283,0.000814292,0.000208862,0.004100027,0.000580383,3.51E-05,0.005949146,0.000967676,0.000249871,0.136560904,0.021076002,0.005403144,0.136560904,0.021076002,0.005403144,0.511718083,0.08182687,0.005994417,0.304321917,0.066802261,0.007065583,0.37138,0.06492087,0.00578,0.32914,0.063696957,0.00458,7.512202667,1.738266736,0.1391725,7.512202667,1.738266736,0.1391725,0.279070917,0.043723565,0.01036875,0.373689083,0.048184261,0.00804125,0.28324,0.038353043,0.00429,0.35546,0.047485652,0.00967,1.6995805,0.403479181,0.185795,1.6995805,0.403479181,0.185795,m=2_day=21_h=2_mins=54.pickle,5198,5193,0
0.002676251,0.00142489,0.000315915,0.004877002,0.001646111,0.000236287,0.002419863,0.001205079,0.000192682,0.005826357,0.001861256,0,0.105718344,0.036582263,0.006693016,0.105718344,0.036582263,0.006693016,0.120457083,0.050144279,0.00622075,0.058913167,0.036315721,0.00830925,0.16532,0.060492609,0.00412,0.11126,0.035932174,0,2.880460167,1.213272924,0.15382275,2.880460167,1.213272924,0.15382275,0.044892417,0.014680014,0.005047167,0.033587583,0.008897377,0.00434725,0.04537,0.014703043,0.00641,0.02826,0.006406957,0.00189,0.231562083,0.155336188,0.11075475,0.231562083,0.155336188,0.11075475,m=2_day=21_h=3_mins=15.pickle,2322,1337,0
0.005340547,0.002064662,0.000240587,0.002253238,0.0011458,0.000255184,0.006195793,0.002390748,0.000390309,0.002056636,0.000888291,9.13E-05,0.09462741,0.037045606,0.007629951,0.09462741,0.037045606,0.007629951,0.054559667,0.028796536,0.007199417,0.093829417,0.042639551,0.013350583,0.06425,0.03526,0.0049,0.12051,0.04641,0.00883,1.719379583,0.869967989,0.162782083,1.719379583,0.869967989,0.162782083,0.009809417,0.005422145,0.002892583,0.016038083,0.005993072,0.003067083,0.00982,0.00425913,0.00159,0.01882,0.00743087,0.00428,0.174977833,0.098736192,0.058049167,0.174977833,0.098736192,0.058049167,m=2_day=21_h=5_mins=1.pickle,2368,1090,1
0.003043182,0.000546336,0.000194064,0.00308902,0.00053004,0.000183458,0.003027781,0.000622361,0.000239009,0.002801012,0.000562944,0.000196324,0.094159424,0.015751836,0.00536287,0.094159424,0.015751836,0.00536287,0.23008225,0.056397141,0.006969167,0.41291775,0.069004598,0.005283,0.22124,0.049136957,0.00481,0.30198,0.06118,0.00796,6.048350333,1.413345065,0.1577825,6.048350333,1.413345065,0.1577825,0.281168333,0.036946783,0.008833083,0.195541667,0.032269739,0.007341667,0.26821,0.036064783,0.00894,0.21181,0.030413913,0.00552,1.423298333,0.336789062,0.159405,1.423298333,0.336789062,0.159405,m=2_day=21_h=5_mins=36.pickle,2698,2698,0
0.004133166,0.000757075,0.000198134,0.002125145,0.000559522,0.000211825,0.005366377,0.000981195,0.000166383,0.000843374,0.000362835,9.23E-05,0.116667454,0.020236946,0.005393296,0.116667454,0.020236946,0.005393296,0.048431917,0.025984844,0.007140333,0.050657667,0.026822547,0.006789667,0.06004,0.029706957,0.00469,0.08979,0.034301304,0,1.72118,0.778089199,0.137468,1.72118,0.778089199,0.137468,0.013400667,0.005525036,0.002622833,0.010249333,0.006147138,0.00357775,0.00956,0.005880435,0.00397,0.01109,0.006556522,0.0045,0.171900667,0.095921739,0.06982425,0.171900667,0.095921739,0.06982425,m=2_day=21_h=5_mins=41.pickle,1959,6417,0
0.007080912,0.000950457,0.000154128,0.002870941,0.000668487,0.000210258,0.008474254,0.001338579,0.000372393,0.001680587,0.000502402,0.00015584,0.142915069,0.020818357,0.004795793,0.142915069,0.020818357,0.004795793,0.065489667,0.021700717,0.0054225,0.038992167,0.019274065,0.004077833,0.08825,0.02411913,0,0.04981,0.01891,0,1.056525333,0.561737489,0.098401333,1.056525333,0.561737489,0.098401333,0.010174,0.005939743,0.003150083,0.010856,0.005696344,0.003299917,0.01174,0.006335652,0.004,0.01011,0.006550435,0.00376,0.160514417,0.104068261,0.065595,0.160514417,0.104068261,0.065595,m=2_day=21_h=6_mins=26.pickle,3238,6717,0
0.005606561,0.001555172,0.000181513,0.003617729,0.001463524,0.00040785,0.00642733,0.001799769,0.000215743,0.0028854,0.001337114,0.000264773,0.106835312,0.032405015,0.004872896,0.106835312,0.032405015,0.004872896,0.080545083,0.034613362,0.012149,0.1103245,0.052073159,0.01089525,0.15089,0.039992609,0,0.10798,0.049456087,0,3.058650083,1.194818565,0.478142,3.058650083,1.194818565,0.478142,0.0294215,0.018583522,0.012329167,0.021471167,0.012035174,0.005413833,0.02582,0.01638,0.0107,0.0221,0.01332,0.00703,0.244063,0.190556134,0.1318625,0.244063,0.190556134,0.1318625,m=2_day=21_h=6_mins=58.pickle,3199,3212,0
0.009861368,0.002334606,0.000127466,0.005155672,0.001751083,0.000215807,0.012249448,0.002889107,0.000183536,0.003150228,0.00131549,8.94E-05,0.23768973,0.056146455,0.004275285,0.23768973,0.056146455,0.004275285,0.081381917,0.033861051,0.0093025,0.179928083,0.04954808,0.0100475,0.05189,0.022835652,0,0.25377,0.066951739,0.00667,4.515818667,1.219205022,0.25318,4.515818667,1.219205022,0.25318,0.071969083,0.034382478,0.0117995,0.054880917,0.021279696,0.0061565,0.076,0.035644348,0.01409,0.05481,0.022257391,0.00788,0.3117845,0.221945605,0.148062583,0.3117845,0.221945605,0.148062583,m=2_day=21_h=7_mins=12.pickle,5592,5607,0
0.002673239,0.001391315,0.000355701,0.005331622,0.001938404,0.000222962,0.00210306,0.000917361,0.000157288,0.007129692,0.002534619,0.000264906,0.137935984,0.050168129,0.005853155,0.137935984,0.050168129,0.005853155,0.1793325,0.058374098,0.006996833,0.1032475,0.038653728,0.008873167,0.2595,0.063472174,0,0.08575,0.037141739,0.01208,5.0547025,1.498577873,0.233783667,5.0547025,1.498577873,0.233783667,0.019007083,0.011419714,0.006358583,0.031263667,0.022787678,0.012797083,0.01518,0.010817391,0.00735,0.03208,0.024116087,0.01459,0.287377917,0.204694072,0.163811833,0.287377917,0.204694072,0.163811833,m=2_day=21_h=8_mins=13.pickle,4467,4487,0
0.004702352,0.001786147,0.000231732,0.002911999,0.00153775,0.000384256,0.005984112,0.002289703,0.000244437,0.002376815,0.001166759,0.000327297,0.134180152,0.05019271,0.0053326,0.134180152,0.05019271,0.0053326,0.06691625,0.037591688,0.010742167,0.1140155,0.044227877,0.010987833,0.09987,0.033387826,0,0.15283,0.054683478,0,2.76030875,1.162760319,0.264691667,2.76030875,1.162760319,0.264691667,0.036847,0.025487116,0.013149333,0.018993,0.013427232,0.008183583,0.03761,0.028777826,0.01805,0.01804,0.013741304,0.00729,0.314248,0.243074681,0.195818333,0.314248,0.243074681,0.195818333,m=2_day=21_h=8_mins=22.pickle,3498,3519,0
0.004007923,0.001500336,0.000339807,0.005380107,0.001564722,0.000303492,0.002670811,0.001064492,0,0.006496269,0.001870404,0.00039843,0.141392508,0.040713095,0.007793774,0.141392508,0.040713095,0.007793774,0.187933667,0.057323601,0.014798083,0.074789583,0.037639442,0.008001917,0.18932,0.057516522,0,0.10345,0.05423087,0.01318,2.556064667,1.187757866,0.244289917,2.556064667,1.187757866,0.244289917,0.02231975,0.013004449,0.00684225,0.04818025,0.029708159,0.015326333,0.02268,0.012288696,0.00664,0.04794,0.031931304,0.01851,0.307035,0.238640098,0.16735225,0.307035,0.238640098,0.16735225,m=2_day=22_h=0_mins=4.pickle,3521,3535,0
0.002562201,0.001379652,0.000243016,0.004516688,0.001682277,0.000180644,0.00214874,0.001081292,0.000124606,0.005862516,0.002161876,0.000284687,0.113822831,0.042798157,0.005640247,0.113822831,0.042798157,0.005640247,0.098286167,0.039627986,0.01118275,0.071969667,0.033832014,0.0093115,0.1547,0.05229913,0.00771,0.08539,0.037347826,0.00756,2.748526,1.068393707,0.24361,2.748526,1.068393707,0.24361,0.01338225,0.005266435,0.00270125,0.00878775,0.004462261,0.00271025,0.01471,0.006003478,0.00202,0.00794,0.005357391,0.00278,0.172902,0.085922848,0.056565,0.172902,0.085922848,0.056565,m=2_day=22_h=0_mins=44.pickle,4792,476,1
0.003975897,0.001531179,0.000315367,0.00516697,0.001422556,0.000169504,0.002815469,0.001346298,0.000324361,0.006512015,0.001790385,0.000165176,0.140519584,0.038235451,0.004141045,0.140519584,0.038235451,0.004141045,0.19300025,0.048924551,0.011357833,0.07418125,0.037469797,0.015163417,0.19323,0.044194348,0,0.08491,0.04277,0.01369,1.564312667,0.925586138,0.3483675,1.564312667,0.925586138,0.3483675,0.01356275,0.006005449,0.003212333,0.015064583,0.007127159,0.003777667,0.01832,0.008864348,0.00445,0.00788,0.004092174,0.0017,0.226854,0.10882188,0.060399667,0.226854,0.10882188,0.060399667,m=2_day=22_h=0_mins=58.pickle,3534,2954,1
0.005278968,0.001271821,0.00022976,0.002606644,0.000913244,0.000202204,0.006918099,0.001524774,0.000154118,0.001414015,0.000747909,0.000296663,0.155394589,0.034486006,0.005358901,0.155394589,0.034486006,0.005358901,0.103279167,0.041799844,0.008082833,0.122470833,0.05392146,0.012600917,0.17778,0.038485217,0,0.14235,0.041684348,0,3.87512475,1.607986609,0.257032583,3.87512475,1.607986609,0.257032583,0.013510333,0.008731598,0.005783,0.01627625,0.007799272,0.00436025,0.01507,0.00654913,0.00296,0.01866,0.011845652,0.00721,0.288283,0.160445413,0.0991325,0.288283,0.160445413,0.0991325,m=2_day=22_h=10_mins=2.pickle,4949,1733,0
0.00264457,0.000912511,0.00013524,0.00505527,0.00122831,0.0001173,0.001368367,0.000673186,0.00017802,0.006374003,0.001539675,0.000190105,0.134625902,0.031797934,0.002870407,0.134625902,0.031797934,0.002870407,0.07096325,0.031277,0.00505925,0.057258,0.028455609,0.005413917,0.10953,0.037281739,0,0.08433,0.037145652,0.00191,2.06782475,0.921790819,0.11091125,2.06782475,0.921790819,0.11091125,0.016217667,0.009122087,0.005142417,0.030172333,0.019898783,0.00864025,0.01834,0.007290435,0.00272,0.03456,0.02447,0.01162,0.233792083,0.161718409,0.133822,0.233792083,0.161718409,0.133822,m=2_day=22_h=11_mins=58.pickle,2781,2780,0
0.003482201,0.000771451,0.000179437,0.00839819,0.002098884,0.000367392,0.000262264,4.77E-05,0,0.010412739,0.002600694,0.000389279,0.135242363,0.03063858,0.006171052,0.135242363,0.03063858,0.006171052,0.134012833,0.02885242,0.009471917,0.056117167,0.022936275,0.01010525,0.16342,0.034891739,0.00288,0.04432,0.019191739,0,2.146008667,0.652905149,0.223458167,2.146008667,0.652905149,0.223458167,0.103535917,0.023689757,0.008135083,0.098229083,0.022831982,0.004900917,0.10149,0.022797391,0.00807,0.10252,0.02593,0.00761,0.294460417,0.17919633,0.120957833,0.294460417,0.17919633,0.120957833,m=2_day=22_h=12_mins=39.pickle,4723,5277,0
0.002810053,0.001126312,0.000275302,0.010186145,0.002462266,0.000178048,0.001315872,0.000761802,0.00011811,0.011761605,0.002895754,0.000242856,0.150115166,0.038060244,0.004257615,0.150115166,0.038060244,0.004257615,0.22046975,0.055171062,0.00677775,0.09124025,0.034195025,0.00961225,0.30452,0.064394783,0,0.09441,0.03103913,0,4.3041405,1.247704062,0.19876475,4.3041405,1.247704062,0.19876475,0.034165667,0.016057594,0.006183833,0.049424417,0.030378493,0.010936333,0.03321,0.01659087,0.00733,0.05208,0.033036957,0.01277,0.258653333,0.217289957,0.182889,0.258653333,0.217289957,0.182889,m=2_day=22_h=13_mins=2.pickle,2588,2594,0
0.003522718,0.001175639,0.000342754,0.009805768,0.002265977,0.000191399,0.001416357,0.000795628,0.000342818,0.012019452,0.002740206,7.54E-05,0.20791312,0.046979102,0.004066815,0.20791312,0.046979102,0.004066815,0.177259417,0.044470438,0.008160417,0.092690583,0.033009127,0.007789583,0.26995,0.059148261,0.00155,0.06365,0.023113913,0.00438,4.408096083,1.128236696,0.153962083,4.408096083,1.128236696,0.153962083,0.05367375,0.018264609,0.00507875,0.07786625,0.03661887,0.010434833,0.04948,0.016186957,0.00419,0.08065,0.040258696,0.01639,0.3016875,0.234315761,0.169823,0.3016875,0.234315761,0.169823,m=2_day=22_h=14_mins=9.pickle,3592,3604,0
0.009898552,0.002424971,0.000324562,0.004597845,0.001511393,0.00028125,0.012025513,0.003031706,0.000414438,0.003021763,0.001162188,0,0.200783551,0.04939393,0.008950972,0.200783551,0.04939393,0.008950972,0.0835295,0.038723413,0.00797925,0.176865917,0.0460205,0.00627075,0.07736,0.028195217,0,0.24379,0.058982174,0,3.766705667,1.084746156,0.26120725,3.766705667,1.084746156,0.26120725,0.067963667,0.036177649,0.013365333,0.042096333,0.019710178,0.008916083,0.06941,0.037936087,0.01538,0.03594,0.017355217,0.0037,0.37140675,0.248865058,0.2094,0.37140675,0.248865058,0.2094,m=2_day=22_h=15_mins=59.pickle,4213,4206,0
0.002347481,0.000801647,0.000257273,0.005721731,0.001506556,0.00026681,0.001150512,0.0005257,0.000121103,0.007291796,0.001930427,0.00030067,0.135238906,0.03443832,0.005755221,0.135238906,0.03443832,0.005755221,0.112159333,0.030176877,0.00621225,0.049100667,0.02400921,0.00531725,0.15672,0.039239565,0.00482,0.06273,0.027554348,0.00554,2.597438667,0.771580112,0.13878025,2.597438667,0.771580112,0.13878025,0.0216825,0.008229417,0.004322917,0.0325375,0.009894931,0.004675167,0.01957,0.008338261,0.00539,0.03071,0.009417391,0.0042,0.4,0.153025587,0.086401583,0.4,0.153025587,0.086401583,m=2_day=22_h=16_mins=10.pickle,4280,2661,0
0.005150599,0.001561494,0.000249568,0.004331018,0.00163544,0.000420752,0.006836143,0.00194253,0.00013524,0.002735934,0.001248697,0.000194143,0.160050657,0.045478981,0.007394748,0.160050657,0.045478981,0.007394748,0.07340275,0.037332652,0.012991333,0.108466833,0.053615174,0.009655917,0.13481,0.035217391,0,0.13764,0.052357826,0,2.940718333,1.448866072,0.269710917,2.940718333,1.448866072,0.269710917,0.037635583,0.025432395,0.012615583,0.02345875,0.013259344,0.00755875,0.03562,0.02530913,0.01568,0.01984,0.013159565,0.0076,0.3989325,0.24111787,0.1582685,0.3989325,0.24111787,0.1582685,m=2_day=22_h=16_mins=7.pickle,3551,3574,0
0.004477169,0.00172652,0.000172846,0.00279688,0.001521164,0.00036719,0.005872118,0.002212048,0.000274172,0.002432095,0.001264181,0.000299097,0.119656028,0.04520399,0.005244025,0.119656028,0.04520399,0.005244025,0.083932,0.034526264,0.007455667,0.081968333,0.043198083,0.009114333,0.12163,0.037467391,0.00442,0.10076,0.04417,0,2.080912,1.014577062,0.185145333,2.080912,1.014577062,0.185145333,0.039713167,0.024618152,0.012111917,0.020126833,0.013305761,0.008358833,0.04111,0.02408913,0.01231,0.02167,0.015293043,0.01084,0.30659,0.234152449,0.184548,0.30659,0.234152449,0.184548,m=2_day=22_h=19_mins=58.pickle,2721,2740,0
0.000467358,0.000222607,8.65E-05,0.000610408,0.000309129,9.46E-05,0.0009113,0.000165107,0,0.000738886,0.000418723,0.000124772,0.01358632,0.006852823,0.001980249,0.01358632,0.006852823,0.001980249,0.109521917,0.042183525,0.003594417,0.073108917,0.032206909,0.00297925,0.1221,0.040050435,0,0.10385,0.021618261,0,2.809371583,1.201295493,0.0781965,2.809371583,1.201295493,0.0781965,0.013944333,0.006989486,0.00363775,0.011096667,0.006241819,0.003746417,0.01836,0.008936522,0.00415,0.0141,0.00845,0.0054,0.215534667,0.121104793,0.072370667,0.215534667,0.121104793,0.072370667,m=2_day=22_h=1_mins=56.pickle,7026,4562,0
0.005903804,0.001294619,0.000215273,0.003069283,0.001010483,0.000284981,0.007791676,0.001701797,0.000218393,0.00140399,0.000745356,0.000216309,0.167281835,0.034913599,0.004739733,0.167281835,0.034913599,0.004739733,0.0580855,0.022755938,0.008274833,0.0827445,0.031828409,0.00670175,0.07797,0.019357826,0,0.10666,0.039058696,0.00341,2.2399405,0.848095989,0.14106025,2.2399405,0.848095989,0.14106025,0.012824583,0.008097322,0.005947333,0.023585417,0.007843547,0.003892667,0.01328,0.005674783,0.00207,0.02515,0.01226,0.00735,0.260687917,0.145053728,0.097894,0.260687917,0.145053728,0.097894,m=2_day=22_h=21_mins=13.pickle,3886,6644,0
0.001131818,0.000650724,0.000384619,0.002692294,0.00136983,0.000668829,0.00084496,0.00015178,0,0.003646519,0.001858219,0.000894785,0.050659355,0.030669019,0.0163545,0.050659355,0.030669019,0.0163545,0.3688885,0.089310359,0.006906417,0.1667815,0.060304424,0.005883583,0.53029,0.12080913,0,0.14211,0.059327826,0,7.624889,2.270533609,0.131675,7.624889,2.270533609,0.131675,0.038881,0.015591569,0.00722525,0.0133905,0.008553649,0.00597475,0.03748,0.013291304,0.00463,0.01834,0.014034783,0.00751,0.3375825,0.213938518,0.14741075,0.3375825,0.213938518,0.14741075,m=2_day=22_h=21_mins=30.pickle,4692,4678,0
0.003393581,0.00114306,0.000240851,0.010109545,0.002352383,0.000178555,0.001323475,0.000741844,9.55E-05,0.012249501,0.002840319,0.000200651,0.210996851,0.049016124,0.004120256,0.210996851,0.049016124,0.004120256,0.165956583,0.044228036,0.006607667,0.066233417,0.031380225,0.009682333,0.23011,0.058243913,0.00359,0.07199,0.01967,0,4.174503333,1.193340514,0.140630667,4.174503333,1.193340514,0.140630667,0.009133333,0.004407188,0.00217575,0.010696667,0.004867159,0.002099417,0.01227,0.004157826,0.00129,0.01157,0.005597391,0.00301,0.19016225,0.084074895,0.04584225,0.19016225,0.084074895,0.04584225,m=2_day=22_h=2_mins=45.pickle,2548,426,0
0.006609616,0.001001472,0.000134456,0.003039312,0.00063338,0.000132173,0.00856851,0.001333258,0.000184387,0.001166193,0.000366316,0,0.1700237,0.027228288,0.003275906,0.1700237,0.027228288,0.003275906,0.091421167,0.041479254,0.005242,0.106218833,0.039370746,0.005008,0.12948,0.030266522,0,0.18385,0.043190435,0,4.271364667,1.496958536,0.103994,4.271364667,1.496958536,0.103994,0.01507625,0.006153391,0.003164667,0.01878375,0.006632696,0.002725333,0.01949,0.008023043,0.00328,0.01824,0.007824783,0.00315,0.221581083,0.108618214,0.062806083,0.221581083,0.108618214,0.062806083,m=2_day=22_h=4_mins=46.pickle,5455,2807,0
0.010503464,0.002476253,0.000134034,0.003694803,0.001334777,0.000285839,0.012225932,0.002840102,9.54E-05,0.002307743,0.001083382,6.94E-05,0.173037581,0.041500667,0.004426164,0.173037581,0.041500667,0.004426164,0.078107,0.033474112,0.005615583,0.161913,0.046975453,0.004844417,0.05699,0.02934,0.00759,0.23821,0.063186957,0.00588,3.517454,1.06523821,0.119419417,3.517454,1.06523821,0.119419417,0.048237167,0.023834435,0.00879625,0.029162833,0.013741217,0.005288,0.04297,0.021856957,0.00565,0.03231,0.016023913,0.00591,0.282451,0.197150511,0.129721333,0.282451,0.197150511,0.129721333,m=2_day=22_h=5_mins=52.pickle,4300,6006,0
0.009168506,0.002151805,0.00011785,0.004861698,0.001556378,0.000278176,0.012314832,0.002869715,9.94E-05,0.002108554,0.000978517,0.000226837,0.265951629,0.06164177,0.00334772,0.265951629,0.06164177,0.00334772,0.078008833,0.033975815,0.005623167,0.161871167,0.04466375,0.007716833,0.07052,0.025555652,0,0.23146,0.064733043,0.00814,4.706017333,1.269434489,0.141418,4.706017333,1.269434489,0.141418,0.012497917,0.005734587,0.003187333,0.0129005,0.0064815,0.003475417,0.01299,0.007672174,0.00415,0.0091,0.006351739,0.00378,0.171328333,0.106007221,0.066538667,0.171328333,0.106007221,0.066538667,m=2_day=22_h=6_mins=48.pickle,4811,247,0
0.005082269,0.001394604,0.000178555,0.004366837,0.001651495,0.000336601,0.006840983,0.001919562,0.000208991,0.002910786,0.001400474,0.000410708,0.1592976,0.042180793,0.004921127,0.1592976,0.042180793,0.004921127,0.06597725,0.03174175,0.010583917,0.115949417,0.038274772,0.008436083,0.075,0.044756522,0.00646,0.10626,0.032973043,0,1.5682025,0.893567406,0.252425417,1.5682025,0.893567406,0.252425417,0.0123895,0.006266246,0.004095667,0.015948,0.007855493,0.005497417,0.01441,0.007057826,0.00359,0.01882,0.009865652,0.0061,0.221028,0.123124326,0.079575417,0.221028,0.123124326,0.079575417,m=2_day=22_h=8_mins=1.pickle,4393,155,0
0.011267062,0.001645125,0.000222336,0.011017591,0.001695607,0.000271659,0.018052282,0.002691953,0.000463072,0.021730544,0.003044601,0.000327786,0.529375463,0.069890333,0.007566826,0.529375463,0.069890333,0.007566826,0.117861167,0.055616819,0.004226333,0.123465167,0.056957094,0.004885583,0.16235,0.079852609,0.00448,0.23066,0.103713913,0.00314,4.635834833,2.116473163,0.117899,4.635834833,2.116473163,0.117899,0.011899083,0.007588873,0.004135583,0.011870583,0.006098518,0.003222167,0.01734,0.009981739,0.00554,0.01741,0.008272609,0.00316,0.227787333,0.121866514,0.069540417,0.227787333,0.121866514,0.069540417,m=2_day=23_h=0_mins=15.pickle,2930,2372,0
0.003698769,0.001288717,0.000258693,0.009409855,0.00220735,0.000164168,0.001844671,0.000950956,0.000303632,0.011535663,0.002665873,0,0.202959464,0.047731523,0.004164581,0.202959464,0.047731523,0.004164581,0.138100917,0.040871884,0.008900667,0.062959083,0.029048551,0.005714,0.19881,0.047728261,0,0.0544,0.029571739,0.00089,3.2019275,0.945557848,0.160978,3.2019275,0.945557848,0.160978,0.037051833,0.015119964,0.005966083,0.062708167,0.033642645,0.011147333,0.03568,0.01501087,0.0045,0.06464,0.034803478,0.01147,0.294055167,0.206000612,0.134340167,0.294055167,0.206000612,0.134340167,m=2_day=23_h=0_mins=17.pickle,5182,5194,0
0.004570062,0.000889126,0.000213776,0.018144176,0.002479182,0.000262744,0.003300281,0.000887785,7.57E-05,0.019645139,0.002727552,0.000238344,0.173346328,0.026539293,0.004470989,0.173346328,0.026539293,0.004470989,0.076334667,0.031540551,0.006299583,0.104428417,0.034028145,0.005290417,0.08143,0.035690435,0,0.11798,0.032604783,0.00223,1.437213833,0.750256761,0.141249333,1.437213833,0.750256761,0.141249333,0.159380333,0.042847011,0.013233333,0.222239667,0.048857772,0.009401,0.16838,0.045746087,0.01454,0.22397,0.053136957,0.01013,1.098102667,0.469125743,0.203431,1.098102667,0.469125743,0.203431,m=2_day=23_h=0_mins=2.pickle,4123,4133,1
0.004098409,0.001509385,0.000374694,0.00872504,0.002047178,0.000202047,0.002534803,0.00135925,0.000569931,0.010843941,0.0024615,1.66E-05,0.204068356,0.049192198,0.006728405,0.204068356,0.049192198,0.006728405,0.144896833,0.041432062,0.007724167,0.083173167,0.031354025,0.006845833,0.21386,0.055535652,0,0.10519,0.03670087,0.00131,3.583825833,1.038757047,0.156075,3.583825833,1.038757047,0.156075,0.01224375,0.007493819,0.00416975,0.01345625,0.008206616,0.005161833,0.01564,0.011069565,0.00735,0.0112,0.004827826,0.00122,0.21011275,0.146413587,0.09739375,0.21011275,0.146413587,0.09739375,m=2_day=23_h=12_mins=1.pickle,2426,6788,0
0.003176778,0.00073555,0.000100132,0.006467961,0.001536767,0.000215964,0.000371742,7.68E-05,0,0.00906764,0.002123242,0.00017667,0.121574254,0.026524529,0.003796045,0.121574254,0.026524529,0.003796045,0.101264917,0.029522435,0.004793167,0.051534083,0.021222783,0.005786833,0.14351,0.035329565,0,0.04796,0.014237391,0,1.676789917,0.593757228,0.156586333,1.676789917,0.593757228,0.156586333,0.014231833,0.009187873,0.004597833,0.016220917,0.009056909,0.004615417,0.0253,0.012278261,0.00473,0.02241,0.01222087,0.00752,0.289628667,0.178207808,0.110975,0.289628667,0.178207808,0.110975,m=2_day=23_h=12_mins=19.pickle,2730,6886,0
