max_v_up,mean_v_up,min_v_up,max_v_dn,mean_v_dn,min_v_dn,max_v_dup,mean_v_dup,min_v_dup,max_v_ddn,mean_v_ddn,min_v_ddn,max_v_aup,mean_v_aup,min_v_aup,max_v_adn,mean_v_adn,min_v_adn,max_i_up,mean_i_up,min_i_up,max_i_dn,mean_i_dn,min_i_dn,max_i_dup,mean_i_dup,min_i_dup,max_i_ddn,mean_i_ddn,min_i_ddn,max_i_aup,mean_i_aup,min_i_aup,max_i_adn,mean_i_adn,min_i_adn,max_r_up,mean_r_up,min_r_up,max_r_dn,mean_r_dn,min_r_dn,max_r_dup,mean_r_dup,min_r_dup,max_r_ddn,mean_r_ddn,min_r_ddn,max_r_aup,mean_r_aup,min_r_aup,max_r_adn,mean_r_adn,min_r_adn,f_name,line_index,freq_index,RF
0.005961768,0.001633203,0.000172457,0.004343976,0.001823548,0.000318152,0.006992589,0.001821397,0.000176257,0.003433753,0.001654541,0,0.125483926,0.035935918,0.006381318,0.125483926,0.035935918,0.006381318,0.088275417,0.030928569,0.00256925,0.133434583,0.038434909,0.00236075,0.10224,0.034447391,0.00213,0.11579,0.0378,0,1.88667225,0.797937562,0.05941575,1.88667225,0.797937562,0.05941575,0.048589333,0.025292207,0.009517583,0.022490667,0.012918663,0.006971583,0.04564,0.02576087,0.0133,0.02324,0.013490435,0.00682,0.2854935,0.198185185,0.136155667,0.2854935,0.198185185,0.136155667,m=1_day=21_h=16_mins=51.pickle,5703,5717,0
0.004959145,0.00140052,0.000213451,0.00486921,0.001976449,0.000380551,0.006820468,0.001779352,0,0.003460426,0.001775033,0.000388577,0.163900807,0.043770592,0.006114222,0.163900807,0.043770592,0.006114222,0.09936225,0.03682967,0.003610167,0.149666833,0.049331199,0.002869333,0.14692,0.048349565,0,0.1223,0.03526913,0,2.557417667,1.157781569,0.073709833,2.557417667,1.157781569,0.073709833,0.00950375,0.005214899,0.003095083,0.00842625,0.006080319,0.003433917,0.0111,0.004186522,0.00075,0.01285,0.008681739,0.00456,0.1845975,0.111207163,0.075475333,0.1845975,0.111207163,0.075475333,m=1_day=21_h=18_mins=15.pickle,3485,1841,0
0.001553757,0.000407523,0.000182134,0.011376849,0.001544375,0.000182569,0.001121092,0.000501906,0.000284014,0.011780451,0.001542648,0.000120662,0.043176987,0.011096386,0.004556668,0.043176987,0.011096386,0.004556668,0.234383417,0.039347326,0.003743083,0.105571917,0.027412674,0.00268575,0.22615,0.038182609,0,0.14618,0.034495652,0.00138,2.52790925,0.732571511,0.064935,2.52790925,0.732571511,0.064935,0.124815417,0.028136293,0.009981583,0.127994583,0.022841967,0.005658417,0.12335,0.029589565,0.01141,0.12325,0.020272609,0.00316,0.5471175,0.190990884,0.118321833,0.5471175,0.190990884,0.118321833,m=1_day=21_h=18_mins=28.pickle,2228,2244,0
0.005450632,0.001668974,0.000321416,0.004190113,0.001664018,0.000319494,0.00691596,0.002022752,0.000468191,0.003332316,0.001515239,5.83E-05,0.135381295,0.04020914,0.007576689,0.135381295,0.04020914,0.007576689,0.082815083,0.031390764,0.001494917,0.136089917,0.049076627,0.001555083,0.05714,0.027512609,0.00261,0.1896,0.060085652,0.00234,2.713656917,0.906701322,0.036080083,2.713656917,0.906701322,0.036080083,0.014971083,0.009492112,0.00679275,0.038218917,0.019285279,0.009994833,0.01907,0.010988261,0.0072,0.03443,0.017767391,0.01138,0.285813667,0.195817214,0.147714,0.285813667,0.195817214,0.147714,m=1_day=21_h=1_mins=10.pickle,3391,6679,0
0.00534039,0.001876543,0.000235714,0.003394469,0.001895679,0.000346253,0.006383143,0.00212967,7.06E-05,0.003069526,0.001646292,0.000478032,0.124730049,0.044682631,0.00805511,0.124730049,0.044682631,0.00805511,0.125034,0.0315595,0.0037295,0.16116875,0.037443978,0.002833833,0.14374,0.035438261,0.00253,0.19652,0.039346087,0.00405,3.71567875,0.892214471,0.05944,3.71567875,0.892214471,0.05944,0.044130917,0.023586014,0.008023917,0.021982,0.012527899,0.007886083,0.04314,0.024448696,0.01417,0.02268,0.013255652,0.00902,0.255084,0.204489993,0.172069333,0.255084,0.204489993,0.172069333,m=1_day=21_h=20_mins=15.pickle,3774,3788,0
0.004906729,0.001659736,0.000239917,0.01056542,0.002535725,0.000222038,0.00208582,0.001070119,6.68E-05,0.013794223,0.003296994,0.000183455,0.287178496,0.068412909,0.006648328,0.287178496,0.068412909,0.006648328,0.28338125,0.050498645,0.00242925,0.15229875,0.040053964,0.002565583,0.40671,0.067017826,0,0.06519,0.022134783,0,7.82777125,1.517038514,0.05290975,7.82777125,1.517038514,0.05290975,0.06820225,0.029222511,0.008475667,0.07071775,0.031029228,0.006004333,0.06527,0.028463478,0.00986,0.07064,0.032223043,0.01106,0.535832,0.276007283,0.126298333,0.535832,0.276007283,0.126298333,m=1_day=21_h=23_mins=59.pickle,5504,1140,0
0.002365128,0.00143219,0.00087554,0.002598434,0.001341655,0.000459731,0.004896361,0.001722225,0,0.003141968,0.00162442,0.000593752,0.093242737,0.044938564,0.01319436,0.093242737,0.044938564,0.01319436,0.588339333,0.179887217,0.001642417,0.442640667,0.149263652,0.001407583,0.96243,0.253284783,0,0.57474,0.147156957,0,21.576816,6.139389678,0.034930167,21.576816,6.139389678,0.034930167,0.142762917,0.047936717,0.012812333,0.251447083,0.126891109,0.031155,0.13675,0.040509565,0.00325,0.25434,0.133328261,0.04049,0.9837375,0.699843402,0.55963,0.9837375,0.699843402,0.55963,m=1_day=21_h=3_mins=57.pickle,5388,5410,0
0.008006475,0.001401483,0.000264412,0.019090583,0.002326641,0.000243766,0.002515936,0.000865512,0.000106321,0.026093011,0.002896878,3.15E-05,0.568512364,0.068376017,0.0081765,0.568512364,0.068376017,0.0081765,0.12840775,0.044093268,0.00220225,0.2472575,0.047243254,0.00186775,0.17475,0.057344783,0,0.327,0.029188261,0,7.0577825,1.7480335,0.0358005,7.0577825,1.7480335,0.0358005,0.026391417,0.009416808,0.005139083,0.062448583,0.016139714,0.008142417,0.0278,0.008118696,0.00447,0.05304,0.016933913,0.0093,0.480816333,0.201481855,0.126090833,0.480816333,0.201481855,0.126090833,m=1_day=21_h=5_mins=20.pickle,3876,3884,0
0.009673504,0.001496475,0.000289102,0.014886052,0.001799379,0.000172413,0.005081037,0.000984827,0.000119224,0.023468424,0.002650299,6.47E-05,0.497412454,0.058592039,0.005650399,0.497412454,0.058592039,0.005650399,0.3078315,0.063154906,0.001728333,0.4511785,0.072801181,0.002151667,0.58742,0.096908696,0,0.36435,0.04830087,0,10.320111,2.390146225,0.036566667,10.320111,2.390146225,0.036566667,0.468938167,0.075983486,0.017245833,0.590721833,0.076379123,0.009454167,0.48518,0.069352609,0.00994,0.56085,0.074805217,0.00555,2.190281667,0.504614815,0.2136475,2.190281667,0.504614815,0.2136475,m=1_day=21_h=5_mins=27.pickle,2136,2969,0
0.00816172,0.001555077,0.000149665,0.003024466,0.00087606,0.000189421,0.009872129,0.001864988,0.000112237,0.001383877,0.00061345,0.000118482,0.17239134,0.032768745,0.003632107,0.17239134,0.032768745,0.003632107,0.04025,0.021052837,0.0031115,0.08424325,0.030210207,0.0029985,0.05264,0.016072174,0,0.11139,0.036606087,0,1.976677833,0.761421384,0.067426,1.976677833,0.761421384,0.067426,0.010533667,0.00580433,0.003099667,0.010725,0.006210018,0.00351275,0.01377,0.008722609,0.00446,0.01212,0.005162174,0.00302,0.201027,0.127329489,0.08905775,0.201027,0.127329489,0.08905775,m=1_day=21_h=5_mins=59.pickle,6360,2617,0
0.000933161,0.000195134,6.51E-05,0.000790067,0.000209321,7.12E-05,0.00156336,0.00028568,7.37E-05,0.001680473,0.00019108,0,0.029509698,0.004462575,0.001218035,0.029509698,0.004462575,0.001218035,0.046315714,0.011328297,0.003386786,0.032774286,0.011834312,0.001963214,0.05621,0.01584087,0,0.06171,0.013327391,0.00437,0.775092857,0.209345911,0.038914286,0.775092857,0.209345911,0.038914286,0.010624417,0.004977203,0.002968667,0.013445583,0.005633667,0.00303775,0.01042,0.005931739,0.00298,0.01302,0.006317826,0.00337,0.184845,0.093785268,0.067496167,0.184845,0.093785268,0.067496167,m=1_day=21_h=6_mins=22.pickle,7176,6265,0
0.005515258,0.001691676,0.000277859,0.004330517,0.001759422,0.000442678,0.00676491,0.002067279,0.000385286,0.003181085,0.001491064,0.000294594,0.145884312,0.044504797,0.007182981,0.145884312,0.044504797,0.007182981,0.053773583,0.030538754,0.0022535,0.128951417,0.045006899,0.0022565,0.07354,0.031846522,0,0.12005,0.053257391,0,2.267680833,0.950987663,0.050029,2.267680833,0.950987663,0.050029,0.013877917,0.005316471,0.00309625,0.010292083,0.00500092,0.00315375,0.00753,0.005047391,0.0028,0.01156,0.005259565,0.00322,0.247982917,0.09928375,0.067004333,0.247982917,0.09928375,0.067004333,m=1_day=21_h=6_mins=54.pickle,2258,913,0
0.01283676,0.003080221,0.000304712,0.004183733,0.001666039,0.000424019,0.015299997,0.003677905,5.39E-05,0.002190097,0.001216759,0.000235436,0.224020007,0.057933723,0.008225516,0.224020007,0.057933723,0.008225516,0.10973375,0.028531721,0.002628,0.27792625,0.046521757,0.002972167,0.07012,0.029198696,0.00097,0.38386,0.059941304,0.00333,5.690775,1.01632637,0.05713,5.690775,1.01632637,0.05713,0.0103725,0.006892486,0.004663,0.0130715,0.006124036,0.003389,0.01347,0.007033043,0.00385,0.01527,0.008888261,0.00627,0.1909075,0.118756043,0.094466667,0.1909075,0.118756043,0.094466667,m=1_day=21_h=7_mins=6.pickle,3220,4555,0
0.002514066,0.001084115,0.000563242,0.022438685,0.008163648,0.00244289,0.002069611,0.000917083,9.75E-05,0.022951027,0.008329067,0.002737123,0.078290267,0.030394059,0.011891347,0.078290267,0.030394059,0.011891347,0.945194417,0.084939232,0.003054667,0.2579975,0.053475551,0.002728583,0.97217,0.093776087,0.00411,0.27165,0.049672174,0,3.2568465,0.856206692,0.057041333,3.2568465,0.856206692,0.057041333,0.025100417,0.009526696,0.006058917,0.024519583,0.008859826,0.006547417,0.01973,0.012293913,0.00965,0.01302,0.004271304,0.00191,0.57512,0.176489333,0.124846667,0.57512,0.176489333,0.124846667,m=1_day=21_h=8_mins=50.pickle,2902,6196,0
0.003141611,0.000579634,0.000143911,0.004215364,0.000732408,0.000188584,0.005369401,0.000833398,9.55E-05,0.001698045,0.000580378,0.000251165,0.116932262,0.019105396,0.003951253,0.116932262,0.019105396,0.003951253,0.503783167,0.06832396,0.004064583,0.261800333,0.045599953,0.002765417,0.41862,0.056586087,0.00357,0.26558,0.042692174,0.00562,6.232861667,1.145879891,0.06669,6.232861667,1.145879891,0.06669,0.470072667,0.062981815,0.009431333,0.620167333,0.071560359,0.00662725,0.49465,0.062872174,0.00878,0.59808,0.069734783,0.00765,2.115817333,0.397939471,0.15400025,2.115817333,0.397939471,0.15400025,m=1_day=22_h=0_mins=29.pickle,4936,4953,0
0.003456275,0.001751095,0.000344722,0.005183484,0.001759481,0.00019992,0.002872039,0.001406531,3.84E-05,0.007042898,0.002347909,0.000203355,0.150702801,0.050280158,0.006661413,0.150702801,0.050280158,0.006661413,0.09944875,0.038093514,0.00276425,0.064615167,0.028309964,0.00264575,0.122,0.0449,0.00319,0.13949,0.033053913,0,2.91198875,0.95402858,0.054215,2.91198875,0.95402858,0.054215,0.030379917,0.008064804,0.003094583,0.047290083,0.011372152,0.005266583,0.02962,0.006734783,0.00314,0.04783,0.014185217,0.0068,0.3712885,0.143630072,0.094840667,0.3712885,0.143630072,0.094840667,m=1_day=22_h=0_mins=52.pickle,5481,7009,0
0.004333666,0.001618863,0.000364608,0.006207847,0.001690705,0.000177016,0.003198049,0.001415738,0.000450205,0.00749734,0.001993447,0.000138098,0.14890018,0.040888795,0.005851166,0.14890018,0.040888795,0.005851166,0.172031667,0.058318543,0.00265875,0.083704833,0.034649717,0.002709667,0.18815,0.068210435,0,0.10281,0.035316087,0,3.531352,1.200946022,0.05383375,3.531352,1.200946022,0.05383375,0.030011583,0.013372014,0.008697667,0.053028417,0.026711464,0.013181083,0.02966,0.013077826,0.00615,0.05303,0.02613,0.01498,0.25080025,0.199370359,0.15075,0.25080025,0.199370359,0.15075,m=1_day=22_h=0_mins=7.pickle,4085,4079,0
0.010405359,0.002532178,0.000188891,0.005751922,0.002007334,0.000303989,0.013847,0.003268671,0,0.00270145,0.001368915,0.00034882,0.30418488,0.072676468,0.00623461,0.30418488,0.072676468,0.00623461,0.07667525,0.028164525,0.00288325,0.14409475,0.032998518,0.00210675,0.09276,0.031691739,0.00263,0.21677,0.043493043,0,4.25415725,0.949992601,0.05002175,4.25415725,0.949992601,0.05002175,0.056524333,0.026749656,0.011871,0.035535667,0.012437736,0.0069915,0.05363,0.026061739,0.01572,0.0378,0.014384348,0.00841,0.231045917,0.189134014,0.144965,0.231045917,0.189134014,0.144965,m=1_day=22_h=10_mins=7.pickle,3821,4443,0
0.007297574,0.001369056,0.000568141,0.064760439,0.007673807,0.001351247,0.008216923,0.001673456,0.000693736,0.068124026,0.007894775,0.001152054,0.283229893,0.038848515,0.009451196,0.283229893,0.038848515,0.009451196,0.362487667,0.066148645,0.002593333,0.704877167,0.079660486,0.002196667,0.37801,0.040738696,0,0.81727,0.098872174,0,6.055915667,1.657230511,0.056103333,6.055915667,1.657230511,0.056103333,0.19017575,0.072508707,0.0139715,0.21901425,0.081974772,0.0122885,0.22422,0.088245652,0.01791,0.23647,0.089581304,0.0159,1.148107,0.513875627,0.233924,1.148107,0.513875627,0.233924,m=1_day=22_h=13_mins=1.pickle,2608,3726,0
0.003165848,0.001361271,0.00048032,0.029286156,0.008172799,0.000512186,0.002485328,0.001260739,0.000481911,0.030040613,0.008349296,6.55E-05,0.100229272,0.032284983,0.009339969,0.100229272,0.032284983,0.009339969,1.319280083,0.115951496,0.003851333,0.229851333,0.062704156,0.0025795,1.30624,0.117263913,0.00395,0.31397,0.08476,0.00315,6.642865417,1.541455587,0.057337333,6.642865417,1.541455587,0.057337333,0.139125417,0.059471663,0.019001333,0.152514583,0.066353989,0.013218,0.14,0.060866957,0.02057,0.15313,0.064305217,0.01259,0.757834583,0.343557938,0.1589805,0.757834583,0.343557938,0.1589805,m=1_day=22_h=13_mins=30.pickle,2360,2383,0
0.004425221,0.001633319,0.00036084,0.011369833,0.002651132,0.00025986,0.002073761,0.001194263,0.000405864,0.013724396,0.003135312,0.00020788,0.240712429,0.056735369,0.007511809,0.240712429,0.056735369,0.007511809,0.191964917,0.037779841,0.0036755,0.115935083,0.028105377,0.0023645,0.29133,0.047504348,0,0.05512,0.019843913,0,5.224380583,0.951762888,0.063593,5.224380583,0.951762888,0.063593,0.048603417,0.016915384,0.007201833,0.079096583,0.037766355,0.011193333,0.04764,0.015778696,0.00494,0.08189,0.042246087,0.01686,0.281988833,0.226213036,0.191146667,0.281988833,0.226213036,0.191146667,m=1_day=22_h=14_mins=28.pickle,2908,2920,0
0.0020727,0.000478175,0.000102537,0.006986921,0.000962394,7.72E-05,0.000590155,0.000275925,0,0.008518024,0.001182823,8.12E-05,0.145799332,0.021194735,0.002161922,0.145799332,0.021194735,0.002161922,0.120963333,0.042478601,0.003005833,0.095346667,0.035257051,0.002384167,0.18407,0.050347826,0,0.05606,0.013476522,0,4.451583333,1.364386417,0.0615725,4.451583333,1.364386417,0.0615725,0.01799275,0.006720736,0.004125083,0.03892725,0.011542743,0.003515,0.01549,0.005820435,0.0031,0.04036,0.01393087,0.00657,0.216619,0.137493902,0.09656,0.216619,0.137493902,0.09656,m=1_day=22_h=14_mins=6.pickle,3817,3817,0
0.00931653,0.002735794,0.001200153,0.035143039,0.009673994,0.002977375,0.008435061,0.002531277,0.001259221,0.036020794,0.009879287,0.002910332,0.117799565,0.036624687,0.012342824,0.117799565,0.036624687,0.012342824,0.278369167,0.078539772,0.0029965,0.2418585,0.063220663,0.002942583,0.2879,0.07264087,0,0.22465,0.066516522,0,2.129853333,0.984175493,0.0581695,2.129853333,0.984175493,0.0581695,0.356555333,0.151329743,0.07226175,0.401564667,0.159841996,0.07031825,0.35682,0.153289565,0.0721,0.40083,0.156821304,0.06928,1.635147333,0.732170837,0.390388917,1.635147333,0.732170837,0.390388917,m=1_day=22_h=15_mins=46.pickle,3781,2521,0
0.002974638,0.000934686,0.000228239,0.005915396,0.001122917,7.92E-05,0.001824165,0.000852539,0.000247198,0.007392669,0.001396141,8.76E-05,0.138021866,0.026393139,0.002453593,0.138021866,0.026393139,0.002453593,0.056967417,0.022074909,0.002882417,0.059302583,0.020628134,0.0028545,0.07175,0.023432609,0.00344,0.09332,0.031165652,0.00277,1.612003083,0.582653243,0.04411225,1.612003083,0.582653243,0.04411225,0.040443083,0.010246931,0.003959417,0.03866575,0.019515243,0.004987,0.04458,0.012004348,0.00343,0.03705,0.019746522,0.00615,0.195307333,0.1246315,0.095220333,0.195307333,0.1246315,0.095220333,m=1_day=22_h=18_mins=13.pickle,2224,4001,0
0.004922378,0.001636409,0.000345154,0.010867016,0.002600808,0.000324163,0.002029474,0.000965207,1.89E-05,0.014026677,0.003336263,0.000403234,0.284674913,0.067087331,0.006999366,0.284674913,0.067087331,0.006999366,0.18282125,0.037961841,0.003320417,0.09583875,0.031361638,0.002249583,0.26637,0.046563913,0.00255,0.07903,0.02182087,0.00259,4.9858775,0.952482928,0.050045417,4.9858775,0.952482928,0.050045417,0.04867425,0.016791348,0.006834333,0.07448575,0.034835609,0.010276083,0.07188,0.032396087,0.00868,0.04857,0.018292609,0.00986,0.272768,0.230291884,0.178248917,0.272768,0.230291884,0.178248917,m=1_day=22_h=1_mins=34.pickle,2562,2528,0
0.002946684,0.001607998,0.000834731,0.026879546,0.00805884,0.001809519,0.000142256,2.56E-05,0,0.029124461,0.008766522,0.001950867,0.209600778,0.083054746,0.03780364,0.209600778,0.083054746,0.03780364,0.948342583,0.193388094,0.002821917,0.792317417,0.126132775,0.002678083,1.07817,0.206897826,0,0.57753,0.058033913,0,17.36452208,3.844046736,0.0574535,17.36452208,3.844046736,0.0574535,0.577271083,0.201874551,0.027537583,0.437418917,0.143752406,0.022172417,0.57076,0.195843913,0.02061,0.43261,0.145915652,0.02476,2.083252,0.893662558,0.338214667,2.083252,0.893662558,0.338214667,m=1_day=22_h=6_mins=54.pickle,2038,2026,0
0.005528501,0.001974384,0.000201368,0.003227876,0.001767283,0.000310491,0.006600788,0.002331269,0.00022381,0.002865018,0.001469912,0.000175456,0.129895807,0.045982878,0.006485155,0.129895807,0.045982878,0.006485155,0.059511167,0.026667848,0.002739083,0.078158833,0.034943022,0.002742,0.06448,0.022962609,0.00265,0.08397,0.037136087,0.00351,1.993794667,0.769264721,0.05537775,1.993794667,0.769264721,0.05537775,0.04466925,0.029519971,0.014134583,0.02413075,0.012653507,0.006156083,0.04164,0.028578696,0.01717,0.02541,0.01338913,0.00672,0.27375725,0.214393333,0.175695417,0.27375725,0.214393333,0.175695417,m=1_day=22_h=7_mins=28.pickle,5404,5420,0
0.000628546,0.000220538,8.12E-05,0.0005143,0.000209793,8.11E-05,0.000733528,0.000325178,0.000106784,0.000178179,7.71E-05,0,0.01300427,0.005864376,0.001980031,0.01300427,0.005864376,0.001980031,0.0600625,0.021390467,0.002132333,0.068414917,0.022332576,0.002877667,0.03402,0.008101739,0,0.10804,0.031771304,0,2.446525,0.779104533,0.06057,2.446525,0.779104533,0.06057,0.0125145,0.005458594,0.00266875,0.008265583,0.005729667,0.002951583,0.01806,0.007579565,0.00305,0.01178,0.005263043,0.0031,0.1696055,0.107042373,0.055863417,0.1696055,0.107042373,0.055863417,m=1_day=22_h=8_mins=2.pickle,6279,1091,0
0.005747216,0.001672489,0.000250311,0.005323361,0.001906631,0.000526598,0.008377834,0.002399103,0.000328436,0.003467647,0.001433208,2.25E-05,0.174351632,0.052738355,0.007880385,0.174351632,0.052738355,0.007880385,0.084130083,0.035103536,0.002853667,0.130579917,0.050945594,0.002186333,0.06945,0.022957391,0,0.16074,0.059523478,0,3.915716417,1.322033696,0.052968,3.915716417,1.322033696,0.052968,0.037271667,0.025744946,0.019109,0.019888833,0.012842446,0.00761625,0.03369,0.022730435,0.01642,0.02062,0.012499565,0.00728,0.242543667,0.192090721,0.157999,0.242543667,0.192090721,0.157999,m=1_day=22_h=8_mins=55.pickle,4793,4819,0
0.003122226,0.001278918,0.000476918,0.00775465,0.002545861,0.000817445,0.007111026,0.002766951,0.001064536,0.009456875,0.002485478,0.000177162,0.132485693,0.054097309,0.020772548,0.132485693,0.054097309,0.020772548,0.604641917,0.132206076,0.002846833,0.547358083,0.098116533,0.002656667,0.15856,0.04050087,0,1.00855,0.190061739,0.00352,17.759052,3.878928609,0.06218,17.759052,3.878928609,0.06218,0.108900167,0.04274267,0.01523475,0.08055725,0.036165591,0.014552083,0.10864,0.049451304,0.02299,0.0886,0.028063913,0.00618,1.01283875,0.528760721,0.312827917,1.01283875,0.528760721,0.312827917,m=1_day=23_h=0_mins=33.pickle,4918,4910,0
0.005282799,0.001804007,0.000339958,0.009717193,0.002248093,0.000136864,0.002319447,0.001290375,0.000385683,0.012916083,0.00290969,0.000235499,0.289932346,0.065811889,0.00463937,0.289932346,0.065811889,0.00463937,0.142700083,0.038829457,0.002895083,0.085279917,0.031094457,0.002774917,0.21379,0.046654783,0,0.12871,0.032316957,0,4.39554325,1.03987463,0.065015,4.39554325,1.03987463,0.065015,0.0155315,0.009244775,0.0057185,0.041841833,0.025697833,0.009889667,0.01826,0.010544348,0.00395,0.04238,0.023922174,0.00937,0.35985125,0.217423301,0.156298667,0.35985125,0.217423301,0.156298667,m=1_day=23_h=14_mins=1.pickle,2909,2930,0
0.007726555,0.001918148,0.000328222,0.012422032,0.002116504,0.000261469,0.002750679,0.001235122,0.000238651,0.017609211,0.003025524,0.000347509,0.431554873,0.070122958,0.007846386,0.431554873,0.070122958,0.007846386,0.0992305,0.047793504,0.003027667,0.071946417,0.035813888,0.002502167,0.1466,0.062511304,0,0.14958,0.033935217,0,2.9964645,1.348066891,0.05167,2.9964645,1.348066891,0.05167,0.011408,0.006321612,0.004223833,0.015142,0.006616214,0.00430175,0.01106,0.004817826,0.00142,0.01333,0.008552609,0.00476,0.229828,0.119055304,0.085135417,0.229828,0.119055304,0.085135417,m=1_day=23_h=14_mins=11.pickle,5611,3732,0
0.004325048,0.001487786,0.000616473,0.013968044,0.002412763,0.000181838,0.002622887,0.001289026,0.000663837,0.015793631,0.002696876,0.00010053,0.199518342,0.038656354,0.007215262,0.199518342,0.038656354,0.007215262,0.097001583,0.039998841,0.002321083,0.064093833,0.029785942,0.002298917,0.14373,0.044448261,0,0.12899,0.033997391,0,2.972136833,0.973139877,0.049062833,2.972136833,0.973139877,0.049062833,0.039196583,0.012505112,0.004669667,0.066803417,0.030074888,0.010026417,0.03835,0.014164783,0.00654,0.06943,0.031736957,0.01223,0.273816667,0.215494659,0.169725,0.273816667,0.215494659,0.169725,m=1_day=23_h=14_mins=57.pickle,3579,3577,0
0.00125692,0.000258804,0.00011992,0.001672636,0.000294367,0.00012673,0.002553402,0.000434952,0.000197509,0.002258779,0.000114114,0,0.051726495,0.008689777,0.003504261,0.051726495,0.008689777,0.003504261,0.0439385,0.016392645,0.00251575,0.0513315,0.017389529,0.002754417,0.03746,0.010676522,0,0.08081,0.026096087,0.00337,1.9288985,0.570308232,0.050888,1.9288985,0.570308232,0.050888,0.009269417,0.004911402,0.00300025,0.014230583,0.005403815,0.00284975,0.01189,0.007594783,0.00413,0.01251,0.004606522,0.00174,0.170288333,0.09260433,0.0630845,0.170288333,0.09260433,0.0630845,m=1_day=23_h=15_mins=31.pickle,1165,6450,0
0.001777102,0.000610383,0.000294027,0.002570207,0.001191757,0.000528759,0.003583264,0.001593456,0.000690288,0.002377355,0.000165101,0,0.077569304,0.031754582,0.012320299,0.077569304,0.031754582,0.012320299,6.345822833,0.549647377,0.002176833,8.776462583,0.602913058,0.0027315,12.65448,0.628544348,0,9.16959,0.514236522,0,315.2326782,27.65752327,0.055915167,315.2326782,27.65752327,0.055915167,0.44353875,0.095839486,0.006331333,0.45288125,0.097714428,0.008990583,0.44201,0.093778696,0.00581,0.45549,0.099104348,0.01038,1.12699,0.360719815,0.124278,1.12699,0.360719815,0.124278,m=1_day=23_h=15_mins=44.pickle,4300,4369,0
0.011851293,0.002853114,0.000314017,0.006775781,0.002364475,0.00050485,0.014165544,0.003220173,5.52E-05,0.004902539,0.002048155,0.000538374,0.252713135,0.062580997,0.008544122,0.252713135,0.062580997,0.008544122,0.0806545,0.03348983,0.00186925,0.16502675,0.04394104,0.0023265,0.15088,0.040103043,0.00178,0.20572,0.055861739,0.00266,3.499292,1.061624696,0.046615,3.499292,1.061624696,0.046615,0.054806333,0.032151877,0.020693667,0.022833667,0.010846384,0.006146333,0.05543,0.030379565,0.01915,0.02548,0.010593913,0.00451,0.281737667,0.23251483,0.171660333,0.281737667,0.23251483,0.171660333,m=1_day=23_h=19_mins=3.pickle,4043,5073,0
0.012646559,0.004241432,0.001305885,0.026981752,0.008182248,0.00097914,0.011924595,0.004267816,0.002236971,0.028243423,0.008427603,8.75E-05,0.169130057,0.057019532,0.020005182,0.169130057,0.057019532,0.020005182,1.736806167,0.304071739,0.002743167,2.890293833,0.463457391,0.002046833,1.7121,0.30090913,0.00295,2.94891,0.489593913,0.00298,14.25652667,3.750253978,0.052894167,14.25652667,3.750253978,0.052894167,0.640695167,0.203396069,0.04051275,0.614174833,0.182688279,0.02314725,0.64455,0.205412609,0.04713,0.62716,0.190845217,0.02667,2.996967167,1.082914855,0.362816,2.996967167,1.082914855,0.362816,m=1_day=23_h=23_mins=15.pickle,4839,4835,0
0.00471496,0.001717361,0.000445452,0.006577965,0.00166037,0.000288492,0.003281034,0.001504379,0.000121335,0.007917753,0.001981001,0.000455183,0.169131211,0.041962664,0.00905599,0.169131211,0.041962664,0.00905599,0.194175,0.055228366,0.003007333,0.084657417,0.034451634,0.002692667,0.1946,0.06073913,0.00078,0.11781,0.036634783,0,2.657095667,1.056022529,0.05409625,2.657095667,1.056022529,0.05409625,0.03860675,0.016027558,0.006966917,0.059853417,0.031208964,0.014043417,0.03969,0.017601304,0.0083,0.05916,0.030676087,0.01366,0.284936,0.214788388,0.16245,0.284936,0.214788388,0.16245,m=1_day=23_h=23_mins=58.pickle,4375,4385,0
0.006115179,0.001145687,0.000371734,0.004869848,0.001539578,0.000549829,0.008512064,0.001558911,0.00043981,0.002618494,0.001169702,0.00040652,0.210838839,0.037604615,0.010143401,0.210838839,0.037604615,0.010143401,0.098850333,0.031962996,0.003282917,0.077848,0.028386134,0.002057083,0.15397,0.031146522,0,0.08882,0.02963,0,2.457632,0.813901203,0.05300875,2.457632,0.813901203,0.05300875,0.0608215,0.025143844,0.011595167,0.0447985,0.009844851,0.00343175,0.05755,0.023973043,0.01135,0.04553,0.010323043,0.00341,0.27315775,0.174685583,0.103416667,0.27315775,0.174685583,0.103416667,m=1_day=23_h=4_mins=40.pickle,5559,5576,0
0.010713966,0.002614098,0.000390481,0.007021285,0.002305337,0.000515586,0.014472348,0.003329103,0,0.003813162,0.001776202,0.000518461,0.327032979,0.077941798,0.009697661,0.327032979,0.077941798,0.009697661,0.102738833,0.037984808,0.003742583,0.149161167,0.043632149,0.00228175,0.19695,0.046486957,0.004,0.23212,0.053187391,0,4.092459667,1.157600319,0.064852083,4.092459667,1.157600319,0.064852083,0.038608333,0.028875217,0.017418333,0.017668333,0.012780435,0.007384083,0.03535,0.027211739,0.01663,0.02304,0.012798261,0.00868,0.34096,0.237123768,0.194960333,0.34096,0.237123768,0.194960333,m=1_day=23_h=5_mins=57.pickle,3371,3378,0
